Date and time (UTC),Rocket,Rocket,Flight number,Launch site,Launch site,LSP,LSP,Year
12 November 12:19:51[94],,,,,,,,2017
12 November 12:19:51[94],,Cygnus CRS OA-8E SS Gene Cernan[95],NASA,Low Earth (ISS),ISS logistics,18 December 2017,Successful,2017
12 November 12:19:51[94],,⚀ AeroCube (OSCD) × 2,The Aerospace Corporation,Low Earth,Technology demonstration,5 August 2022 (OSCD B) 12 August 2022 (OSCD C),Successful,2017
12 November 12:19:51[94],,⚀ Asgardia-1,Asgardia,Low Earth,Technology demonstration,12 September 2022[96],Successful,2017
12 November 12:19:51[94],,⚀ CHEFsat,NRL,Low Earth,Technology demonstration,2 January 2022[97],Successful,2017
12 November 12:19:51[94],,⚀ EcAMSat,NASA,Low Earth,Microbiology,8 December 2021[98],Successful,2017
12 November 12:19:51[94],,⚀ ISARA,JPL,Low Earth,Technology demonstration,In orbit,Operational,2017
12 November 12:19:51[94],,⚀ Lemur-2 × 8,Spire Global,Low Earth,Earth observation,In orbit,Operational,2017
12 November 12:19:51[94],,⚀ PropCube 2 (Fauna)[99],NPS,Low Earth,Technology demonstration,30 July 2022[100],Successful,2017
12 November 12:19:51[94],,⚀ TechEdSat-6,SJSU/UI/NASA Ames,Low Earth,Technology demonstration,15 May 2018[101],Successful,2017
12 November 12:19:51[94],,"EcAMSat was deployed into orbit from ISS on 20 November 2017,[79] and TechEdSat-6 was deployed on 21 November 2017.[80] Other small satellites were deployed from Cygnus after it departed from ISS.[93]","EcAMSat was deployed into orbit from ISS on 20 November 2017,[79] and TechEdSat-6 was deployed on 21 November 2017.[80] Other small satellites were deployed from Cygnus after it departed from ISS.[93]","EcAMSat was deployed into orbit from ISS on 20 November 2017,[79] and TechEdSat-6 was deployed on 21 November 2017.[80] Other small satellites were deployed from Cygnus after it departed from ISS.[93]","EcAMSat was deployed into orbit from ISS on 20 November 2017,[79] and TechEdSat-6 was deployed on 21 November 2017.[80] Other small satellites were deployed from Cygnus after it departed from ISS.[93]","EcAMSat was deployed into orbit from ISS on 20 November 2017,[79] and TechEdSat-6 was deployed on 21 November 2017.[80] Other small satellites were deployed from Cygnus after it departed from ISS.[93]","EcAMSat was deployed into orbit from ISS on 20 November 2017,[79] and TechEdSat-6 was deployed on 21 November 2017.[80] Other small satellites were deployed from Cygnus after it departed from ISS.[93]",2017
14 November 18:35,Long March 4C,Long March 4C,4C-Y21[44],Taiyuan LA-9[44],Taiyuan LA-9[44],CAST,CAST,2017
14 November 18:35,,,,,,,,2017
14 November 18:35,,Fengyun 3D[102],CMA,Low Earth (polar),Meteorology,In orbit,Operational,2017
14 November 18:35,,HEAD-1[102],HEAD Aerospace,Low Earth (polar),AIS ship tracking,In orbit,Operational,2017
18 November 09:47:36,Delta II 7920,Delta II 7920,,Vandenberg SLC-2W,Vandenberg SLC-2W,United Launch Alliance,United Launch Alliance,2017
18 November 09:47:36,,,,,,,,2017
18 November 09:47:36,,NOAA-20,NOAA,Low Earth (SSO),Meteorology,In orbit,Operational,2017
18 November 09:47:36,,Buccaneer RMM,"UNSW, DSTO",Low Earth (SSO),Technology demonstration,In orbit,Operational,2017
18 November 09:47:36,,EagleSat,ERAU,Low Earth (SSO),Education,In orbit,Operational,2017
18 November 09:47:36,,MakerSat 0,NNU,Low Earth (SSO),Technology demonstration,In orbit,Operational,2017
18 November 09:47:36,,MiRaTA,MIT,Low Earth (SSO),Earth observation,In orbit,Operational,2017
18 November 09:47:36,,RadFxSat (Fox 1B),AMSAT,Low Earth (SSO),Technology demonstration,In orbit,Operational,2017
18 November 09:47:36,,"Last flight of the Delta II 7920 configuration, penultimate flight of Delta II","Last flight of the Delta II 7920 configuration, penultimate flight of Delta II","Last flight of the Delta II 7920 configuration, penultimate flight of Delta II","Last flight of the Delta II 7920 configuration, penultimate flight of Delta II","Last flight of the Delta II 7920 configuration, penultimate flight of Delta II","Last flight of the Delta II 7920 configuration, penultimate flight of Delta II",2017
21 November 04:50,Long March 6,Long March 6,Y2[103],Taiyuan LA-16,Taiyuan LA-16,CASC,CASC,2017
21 November 04:50,,,,,,,,2017
21 November 04:50,,Jilin-1 Video-04 (Lingqiao 1-04)[104],Chang Guang Satellite Technology,Low Earth (SSO),Earth observation,In orbit,Operational,2017
21 November 04:50,,Jilin-1 Video-05 (Lingqiao 1-05)[104],Chang Guang Satellite Technology,Low Earth (SSO),Earth observation,In orbit,Operational,2017
21 November 04:50,,Jilin-1 Video-06 (Lingqiao 1-06)[104],Chang Guang Satellite Technology,Low Earth (SSO),Earth observation,In orbit,Operational,2017
24 November 18:10,Long March 2C,Long March 2C,2C-Y30[89],Xichang,Xichang,CASC,CASC,2017
24 November 18:10,,,,,,,,2017
24 November 18:10,,Yaogan 30-02A,CNSA,Low Earth,Reconnaissance,In orbit,Operational,2017
24 November 18:10,,Yaogan 30-02B,CNSA,Low Earth,Reconnaissance,In orbit,Operational,2017
24 November 18:10,,Yaogan 30-02C,CNSA,Low Earth,Reconnaissance,In orbit,Operational,2017
28 November 05:41:46[75],Soyuz-2.1b / Fregat-M,Soyuz-2.1b / Fregat-M,,Vostochny Site 1S[106],Vostochny Site 1S[106],Roscosmos,Roscosmos,2017
28 November 05:41:46[75],,,,,,,,2017
28 November 05:41:46[75],,Meteor-M No. 2-1,Roscosmos,Low Earth (SSO),Meteorology,28 November 2017,Launch failure,2017
28 November 05:41:46[75],,AISSat-3,NSC,Low Earth (SSO),Traffic monitoring,28 November 2017,Launch failure,2017
28 November 05:41:46[75],,Baumanets 2,Bauman University,Low Earth (SSO),Technology demonstration,28 November 2017,Launch failure,2017
28 November 05:41:46[75],,IDEA-OSG 1,Astroscale,Low Earth (SSO),Technology demonstration,28 November 2017,Launch failure,2017
28 November 05:41:46[75],,LEO Vantage 2,TeleSat Canada,Low Earth (SSO),Communications (experimental),28 November 2017,Launch failure,2017
28 November 05:41:46[75],,⚀ Corvus-BC 3,Astro Digital,Low Earth (SSO),Earth observation,28 November 2017,Launch failure,2017
28 November 05:41:46[75],,⚀ D-Star One,German Orbital Systems,Low Earth (SSO),Communications (experimental),28 November 2017,Launch failure,2017
28 November 05:41:46[75],,⚀ Lemur-2 × 10,Spire Global,Low Earth (SSO),Earth observation,28 November 2017,Launch failure,2017
28 November 05:41:46[75],,⚀ SEAM,Multiple users,Low Earth (SSO),Technology demonstration,28 November 2017,Launch failure,2017
28 November 05:41:46[75],,The Fregat upper stage suffered an apparent programming failure resulting in the loss of all 19 satellites.[105],The Fregat upper stage suffered an apparent programming failure resulting in the loss of all 19 satellites.[105],The Fregat upper stage suffered an apparent programming failure resulting in the loss of all 19 satellites.[105],The Fregat upper stage suffered an apparent programming failure resulting in the loss of all 19 satellites.[105],The Fregat upper stage suffered an apparent programming failure resulting in the loss of all 19 satellites.[105],The Fregat upper stage suffered an apparent programming failure resulting in the loss of all 19 satellites.[105],2017
← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → December[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → December[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → December[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → December[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → December[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → December[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → December[edit],← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec → December[edit],2017
← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec →,,,,,,,,2017
2 December 10:43:26,Soyuz-2.1b,Soyuz-2.1b,,Plesetsk,Plesetsk,RVSN RF,RVSN RF,2017
2 December 10:43:26,,,,,,,,2017
2 December 10:43:26,,Kosmos-2524 (Lotos No. 2 803),,Low Earth,ELINT,In orbit,Operational,2017
3 December 04:11,Long March 2D,Long March 2D,2D-Y47[89],Jiuquan LC-43,Jiuquan LC-43,CASC,CASC,2017
3 December 04:11,,,,,,,,2017
3 December 04:11,,LKW-1[107],CAS,Low Earth,Earth observation,In orbit,Operational,2017
10 December 16:41 [108],Long March 3B,Long March 3B,3B-Y40[6],Xichang LC-2,Xichang LC-2,CAST,CAST,2017
10 December 16:41 [108],,,,,,,,2017
10 December 16:41 [108],,Alcomsat-1,Algerian Space Agency,Geosynchronous,Communications,In orbit,Operational,2017
10 December 16:41 [108],,First Algerian geostationary communications satellite,First Algerian geostationary communications satellite,First Algerian geostationary communications satellite,First Algerian geostationary communications satellite,First Algerian geostationary communications satellite,First Algerian geostationary communications satellite,2017
12 December 18:36:07,Ariane 5 ES,Ariane 5 ES,VA240,Kourou ELA-3,Kourou ELA-3,Arianespace,Arianespace,2017
12 December 18:36:07,,,,,,,,2017
12 December 18:36:07,,Galileo FOC 15-18,ESA,Medium Earth,Navigation,In orbit,Operational,2017
12 December 18:36:07,,"Second Galileo launch with Ariane 5 (9th overall), carrying Nicole, Zofia, Alexandre, and Irina.","Second Galileo launch with Ariane 5 (9th overall), carrying Nicole, Zofia, Alexandre, and Irina.","Second Galileo launch with Ariane 5 (9th overall), carrying Nicole, Zofia, Alexandre, and Irina.","Second Galileo launch with Ariane 5 (9th overall), carrying Nicole, Zofia, Alexandre, and Irina.","Second Galileo launch with Ariane 5 (9th overall), carrying Nicole, Zofia, Alexandre, and Irina.","Second Galileo launch with Ariane 5 (9th overall), carrying Nicole, Zofia, Alexandre, and Irina.",2017
15 December 15:36,Falcon 9 Full Thrust,Falcon 9 Full Thrust,F9-045,Cape Canaveral SLC-40,Cape Canaveral SLC-40,SpaceX,SpaceX,2017
15 December 15:36,,,,,,,,2017
15 December 15:36,,SpaceX CRS-13,NASA,Low Earth (ISS),ISS logistics,13 January 2018,Successful,2017
15 December 15:36,,Re-used the first-stage booster from CRS-11 (2017) and the Dragon capsule from CRS-6 (2015)[109],Re-used the first-stage booster from CRS-11 (2017) and the Dragon capsule from CRS-6 (2015)[109],Re-used the first-stage booster from CRS-11 (2017) and the Dragon capsule from CRS-6 (2015)[109],Re-used the first-stage booster from CRS-11 (2017) and the Dragon capsule from CRS-6 (2015)[109],Re-used the first-stage booster from CRS-11 (2017) and the Dragon capsule from CRS-6 (2015)[109],Re-used the first-stage booster from CRS-11 (2017) and the Dragon capsule from CRS-6 (2015)[109],2017
17 December 07:21,Soyuz-FG,Soyuz-FG,,Baikonur Site 1/5,Baikonur Site 1/5,Roscosmos,Roscosmos,2017
17 December 07:21,,,,,,,,2017
17 December 07:21,,Soyuz MS-07 / 53S,Roscosmos,Low Earth (ISS),Expedition 54/55,In orbit,Operational,2017
17 December 07:21,,Crewed flight with three cosmonauts.,Crewed flight with three cosmonauts.,Crewed flight with three cosmonauts.,Crewed flight with three cosmonauts.,Crewed flight with three cosmonauts.,Crewed flight with three cosmonauts.,2017
23 December 01:26:22[110],H-IIA 202,H-IIA 202,F37,Tanegashima LA-Y1,Tanegashima LA-Y1,MHI,MHI,2017
23 December 01:26:22[110],,,,,,,,2017
23 December 01:26:22[110],,GCOM-C,JAXA,Low Earth (SSO),Earth observation,In orbit,Operational,2017
23 December 01:26:22[110],,SLATS,JAXA,Low Earth,Atmospheric sciences Technology demonstration,1 October 2019,Successful,2017
23 December 01:27:23[75],Falcon 9 Full Thrust,Falcon 9 Full Thrust,F9-046,Vandenberg SLC-4E,Vandenberg SLC-4E,SpaceX,SpaceX,2017
23 December 01:27:23[75],,,,,,,,2017
23 December 01:27:23[75],,Iridium NEXT 31–40,Iridium,Low Earth,Communications,In orbit,Operational,2017
23 December 01:27:23[75],,Re-using a first-stage booster.[111] This rocket flew in its expendable configuration so the first-stage booster was not recovered[112],Re-using a first-stage booster.[111] This rocket flew in its expendable configuration so the first-stage booster was not recovered[112],Re-using a first-stage booster.[111] This rocket flew in its expendable configuration so the first-stage booster was not recovered[112],Re-using a first-stage booster.[111] This rocket flew in its expendable configuration so the first-stage booster was not recovered[112],Re-using a first-stage booster.[111] This rocket flew in its expendable configuration so the first-stage booster was not recovered[112],Re-using a first-stage booster.[111] This rocket flew in its expendable configuration so the first-stage booster was not recovered[112],2017
23 December 04:14[113],Long March 2D,Long March 2D,2D-Y48[89],Jiuquan LC-43,Jiuquan LC-43,CASC,CASC,2017
23 December 04:14[113],,,,,,,,2017
23 December 04:14[113],,LKW-2,CAS,Low Earth,Earth observation,In orbit,Operational,2017
25 December 19:44,Long March 2C,Long March 2C,2C-Y34[89],Xichang LC-3,Xichang LC-3,CASC,CASC,2017
25 December 19:44,,,,,,,,2017
25 December 19:44,,Yaogan-30 G,CAS,Low Earth,Technology demonstration,In orbit,Operational,2017
25 December 19:44,,Yaogan-30 H,CAS,Low Earth,Technology demonstration,In orbit,Operational,2017
25 December 19:44,,Yaogan-30 J,CAS,Low Earth,Technology demonstration,In orbit,Operational,2017
26 December 19:00:03,Zenit-3F / Fregat-SB,Zenit-3F / Fregat-SB,,Baikonur Site 45/1,Baikonur Site 45/1,S7 Space[116],S7 Space[116],2017
26 December 19:00:03,,,,,,,,2017
26 December 19:00:03,,AngoSat 1,Republic of Angola,Geosynchronous,Communications,In orbit,Spacecraft failure[117],2017
26 December 19:00:03,,"First satellite of Angola. Launch was successful but contact was lost quickly afterwards.[114] On 28 December 2017, communication was temporarily restored and telemetry was received.[115]","First satellite of Angola. Launch was successful but contact was lost quickly afterwards.[114] On 28 December 2017, communication was temporarily restored and telemetry was received.[115]","First satellite of Angola. Launch was successful but contact was lost quickly afterwards.[114] On 28 December 2017, communication was temporarily restored and telemetry was received.[115]","First satellite of Angola. Launch was successful but contact was lost quickly afterwards.[114] On 28 December 2017, communication was temporarily restored and telemetry was received.[115]","First satellite of Angola. Launch was successful but contact was lost quickly afterwards.[114] On 28 December 2017, communication was temporarily restored and telemetry was received.[115]","First satellite of Angola. Launch was successful but contact was lost quickly afterwards.[114] On 28 December 2017, communication was temporarily restored and telemetry was received.[115]",2017
← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec →,← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec →,← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec →,← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec →,← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec →,← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec →,← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec →,← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec →,2017
← Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec →,,,,,,,,2017
January[edit],January[edit],January[edit],January[edit],January[edit],January[edit],January[edit],January[edit],2020
7 January 02:19:21[21][22],Falcon 9 Block 5,Falcon 9 Block 5,Starlink V1.0 L2[23],Cape Canaveral SLC-40,Cape Canaveral SLC-40,SpaceX,SpaceX,2020
7 January 02:19:21[21][22],,,,,,,,2020
7 January 02:19:21[21][22],,Starlink × 60,SpaceX,Low Earth,Communications,In orbit,Operational,2020
7 January 15:20:14[24][25],Long March 3B/E,Long March 3B/E,3B-Y62[26],Xichang LC-2,Xichang LC-2,CASC,CASC,2020
7 January 15:20:14[24][25],,,,,,,,2020
7 January 15:20:14[24][25],,TJS 5 (Huoyan-1 02),Ministry of Agriculture and Rural Affairs,Geosynchronous,Early warning,In orbit,Operational,2020
15 January 02:53:04[27],Long March 2D,Long March 2D,2D-Y58,Taiyuan LC-9,Taiyuan LC-9,CASC,CASC,2020
15 January 02:53:04[27],,,,,,,,2020
15 January 02:53:04[27],,Jilin-1 Kuanfu-01 (Hongqi-1 H9),Chang Guang Satellite Technology,Low Earth (SSO),Earth observation,In orbit,Operational,2020
15 January 02:53:04[27],,ÑuSat 7 (Aleph-1 07/Sophie),Satellogic,Low Earth (SSO),Earth observation,In orbit,Operational,2020
15 January 02:53:04[27],,ÑuSat 8 (Aleph-1 08/Marie),Satellogic,Low Earth (SSO),Earth observation,3 October 2023[28],Successful,2020
15 January 02:53:04[27],,Tianqi 5 (Xinzhou/Yunjiang)[29],Guodian Gaoke,Low Earth (SSO),Technology demonstration,In orbit,Operational,2020
16 January 03:02[30],Kuaizhou-1A,Kuaizhou-1A,Y9[31],Jiuquan LS-95A,Jiuquan LS-95A,ExPace,ExPace,2020
16 January 03:02[30],,,,,,,,2020
